Comp,Day,Venue,GF,GA,Team,Opponent,xGA,Poss,Attendance,Referee,SoT,xG.1,Saves,CS,CPA,CrdY,CrdR,Fls,Off.1,Crs.1,PKwon,PKcon,O_FK,O_CS,O_Cmp.4,O_Ast,O_Dead,O_TB,O_Sw,O_Crs,O_TI,O_CK,O_In,O_Out,O_Str,O_Off,O_CPA,O_CrdY,O_CrdR,O_Fls,FTR,weight
31,4,0,2,2,223,399,0.6,63.0,16524.0,515,2.0,1.5,3.0,0.0,4.0,3.0,0.0,9.0,2.0,26.0,0.0,0.0,0.0,0.0,205.0,2.0,54.0,1.0,4.0,18.0,24.0,4.0,1.0,3.0,0.0,2.0,3.0,3.0,1.0,10.0,1.0,0.39673913043478254
31,3,1,0,2,223,397,0.8,51.0,7464.0,526,3.0,0.8,3.0,0.0,1.0,3.0,0.0,21.0,2.0,13.0,0.0,0.0,2.0,1.0,298.0,1.0,59.0,0.0,0.0,17.0,20.0,5.0,3.0,2.0,0.0,1.0,4.0,3.0,0.0,19.0,0.0,0.4006586169045005
31,0,0,2,0,223,406,0.2,52.0,14403.0,579,6.0,1.5,1.0,1.0,1.0,3.0,0.0,12.0,0.0,29.0,0.0,0.0,0.0,0.0,283.0,0.0,40.0,0.0,3.0,8.0,9.0,2.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,11.0,0.0,0.402425578831312
31,2,0,1,1,223,391,0.5,62.0,15646.0,584,4.0,1.2,1.0,0.0,4.0,2.0,0.0,11.0,1.0,36.0,0.0,0.0,0.0,0.0,218.0,1.0,56.0,0.0,2.0,10.0,23.0,4.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,10.0,1.0,0.40420819490586934
31,4,0,1,0,223,439,0.5,53.0,28954.0,524,7.0,0.6,3.0,1.0,4.0,3.0,0.0,21.0,3.0,20.0,0.0,0.0,0.0,0.0,295.0,0.0,62.0,0.0,1.0,15.0,25.0,4.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,11.0,0.0,0.4091928251121076
31,0,1,2,4,223,410,2.3,53.0,21631.565891152528,513,4.0,0.4,2.0,0.0,2.0,3.0,0.0,13.0,0.0,14.0,0.0,0.0,1.0,0.0,313.0,2.0,50.0,0.0,1.0,19.0,18.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,0.41196388261851014
31,2,0,3,2,223,435,0.8,46.0,21631.565891152528,518,4.0,2.7,1.0,0.0,4.0,2.0,0.0,10.0,0.0,13.0,1.0,0.0,0.0,0.0,367.0,2.0,53.0,0.0,4.0,23.0,23.0,6.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,11.0,0.0,0.4171428571428571
31,2,1,1,1,223,398,1.3,37.0,21631.565891152528,524,4.0,0.4,6.0,0.0,3.0,0.0,0.0,12.0,0.0,16.0,0.0,0.0,0.0,0.0,437.0,1.0,49.0,0.0,8.0,25.0,19.0,7.0,2.0,5.0,0.0,1.0,5.0,1.0,0.0,8.0,1.0,0.4205069124423963
31,4,0,3,0,223,438,0.9,40.0,21631.565891152528,515,10.0,2.5,4.0,1.0,6.0,1.0,0.0,19.0,2.0,20.0,0.0,0.0,0.0,0.0,373.0,0.0,59.0,0.0,1.0,11.0,21.0,3.0,0.0,3.0,0.0,0.0,5.0,1.0,0.0,13.0,0.0,0.4224537037037037
19,2,1,2,0,210,447,1.1,55.0,21631.565891152528,538,6.0,1.0,5.0,1.0,0.0,0.0,0.0,7.0,1.0,11.0,0.0,0.0,0.0,0.0,359.0,0.0,42.0,1.0,7.0,19.0,18.0,3.0,0.0,2.0,0.0,3.0,6.0,3.0,0.0,14.0,2.0,0.33640552995391704
19,2,0,1,1,210,451,0.2,80.0,37312.0,532,7.0,2.6,0.0,0.0,6.0,2.0,0.0,6.0,4.0,50.0,0.0,0.0,0.0,0.0,113.0,1.0,39.0,1.0,0.0,9.0,11.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,15.0,1.0,0.3385899814471243
31,0,0,2,2,210,439,1.6,61.0,19974.0,521,5.0,1.8,2.0,0.0,4.0,2.0,0.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,371.0,2.0,42.0,2.0,6.0,14.0,12.0,3.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,8.0,1.0,0.34176029962546817
19,3,1,1,1,210,420,2.0,42.0,21631.565891152528,544,4.0,1.7,2.0,0.0,9.0,1.0,0.0,9.0,3.0,9.0,0.0,0.0,1.0,0.0,489.0,1.0,47.0,3.0,5.0,27.0,16.0,9.0,3.0,4.0,0.0,3.0,5.0,2.0,0.0,11.0,1.0,0.34272300469483574
31,0,1,2,2,210,435,1.0,69.0,10165.0,519,5.0,2.0,0.0,0.0,6.0,4.0,0.0,15.0,2.0,27.0,0.0,1.0,2.0,0.0,198.0,1.0,44.0,0.0,1.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,20.0,1.0,0.34401508011310084
19,3,1,2,1,210,451,0.9,61.0,21631.565891152528,575,6.0,1.6,2.0,0.0,7.0,1.0,0.0,12.0,2.0,9.0,0.0,0.0,0.0,0.0,273.0,0.0,55.0,0.0,5.0,22.0,26.0,5.0,1.0,3.0,0.0,1.0,2.0,4.0,0.0,16.0,2.0,0.3449905482041588
31,0,0,1,2,210,401,2.0,68.0,14629.0,533,8.0,2.5,7.0,0.0,5.0,4.0,0.0,7.0,3.0,33.0,0.0,1.0,0.0,0.0,164.0,1.0,41.0,1.0,1.0,6.0,19.0,3.0,0.0,1.0,0.0,3.0,3.0,5.0,1.0,22.0,2.0,0.34629981024667933
31,2,1,1,1,210,410,0.8,62.0,5222.0,526,4.0,0.9,0.0,0.0,1.0,2.0,0.0,5.0,2.0,16.0,0.0,0.0,0.0,0.0,319.0,1.0,37.0,1.0,3.0,17.0,19.0,3.0,2.0,1.0,0.0,1.0,4.0,2.0,0.0,13.0,1.0,0.3476190476190476
31,0,0,2,0,210,398,0.2,56.0,20749.0,515,7.0,1.3,0.0,1.0,3.0,1.0,0.0,16.0,2.0,17.0,0.0,0.0,0.0,0.0,341.0,0.0,44.0,0.0,6.0,15.0,16.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,14.0,0.0,0.34861509073543456
19,5,0,3,1,210,420,0.6,40.0,21631.565891152528,511,7.0,2.5,1.0,0.0,4.0,4.0,0.0,8.0,2.0,9.0,0.0,0.0,0.0,0.0,526.0,1.0,63.0,1.0,11.0,18.0,32.0,6.0,1.0,2.0,0.0,1.0,7.0,1.0,0.0,7.0,0.0,0.3502879078694818
19,2,0,1,2,210,447,0.5,72.0,21631.565891152528,532,7.0,1.0,2.0,0.0,4.0,2.0,0.0,8.0,1.0,47.0,0.0,0.0,0.0,0.0,188.0,2.0,43.0,0.0,2.0,8.0,19.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,6.0,2.0,0.3523166023166023
31,4,0,2,1,210,440,1.1,61.0,31551.0,535,7.0,1.4,0.0,0.0,3.0,4.0,0.0,14.0,2.0,29.0,0.0,0.0,0.0,0.0,260.0,0.0,55.0,0.0,2.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,10.0,0.0,0.3536821705426357
31,0,0,1,1,210,397,1.8,67.0,26501.0,551,3.0,1.5,5.0,0.0,5.0,4.0,0.0,11.0,1.0,18.0,0.0,1.0,0.0,0.0,243.0,0.0,45.0,2.0,4.0,13.0,18.0,6.0,2.0,0.0,0.0,2.0,3.0,4.0,1.0,16.0,1.0,0.35819430814524045
31,2,1,0,0,210,396,0.8,48.0,26774.0,516,2.0,1.0,3.0,1.0,3.0,3.0,0.0,17.0,0.0,7.0,0.0,0.0,0.0,1.0,421.0,0.0,51.0,0.0,8.0,28.0,20.0,5.0,2.0,2.0,0.0,1.0,3.0,2.0,0.0,14.0,1.0,0.35960591133004927
31,0,0,3,2,210,391,0.8,66.0,30003.0,524,6.0,1.0,1.0,0.0,1.0,0.0,0.0,14.0,1.0,18.0,0.0,0.0,0.0,0.0,274.0,2.0,52.0,0.0,2.0,8.0,19.0,3.0,3.0,0.0,0.0,0.0,4.0,5.0,0.0,15.0,0.0,0.36318407960199006
19,3,1,1,1,210,436,1.4,42.0,21631.565891152528,544,3.0,1.7,2.0,0.0,3.0,1.0,1.0,9.0,3.0,10.0,1.0,1.0,0.0,0.0,385.0,0.0,43.0,0.0,2.0,22.0,19.0,4.0,1.0,3.0,0.0,2.0,1.0,5.0,0.0,19.0,1.0,0.3642714570858283
31,0,1,2,1,210,406,0.9,44.0,6565.0,520,3.0,2.0,2.0,0.0,3.0,1.0,0.0,11.0,0.0,11.0,1.0,0.0,0.0,0.0,551.0,1.0,45.0,1.0,3.0,39.0,21.0,6.0,0.0,6.0,0.0,1.0,1.0,2.0,0.0,11.0,2.0,0.3657314629258517
19,3,0,1,0,210,436,0.2,58.0,21631.565891152528,528,4.0,2.0,1.0,1.0,7.0,3.0,0.0,12.0,4.0,20.0,0.0,0.0,0.0,0.0,283.0,0.0,58.0,0.0,2.0,13.0,28.0,2.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,13.0,0.0,0.3668341708542714
31,4,0,0,0,210,393,0.3,58.0,52356.0,515,2.0,0.7,2.0,1.0,6.0,1.0,0.0,12.0,2.0,17.0,0.0,0.0,0.0,1.0,301.0,0.0,56.0,0.0,7.0,11.0,31.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,16.0,1.0,0.3686868686868687
31,4,1,1,0,210,438,0.9,62.0,8678.0,514,2.0,1.6,2.0,1.0,0.0,3.0,0.0,18.0,3.0,15.0,0.0,0.0,2.0,0.0,216.0,0.0,48.0,2.0,1.0,19.0,16.0,6.0,3.0,3.0,0.0,1.0,3.0,4.0,0.0,21.0,2.0,0.3713123092573754
31,5,1,1,1,210,399,1.9,68.0,18584.0,524,4.0,0.8,5.0,0.0,2.0,1.0,0.0,10.0,1.0,22.0,0.0,0.0,0.0,0.0,255.0,1.0,43.0,1.0,3.0,17.0,17.0,4.0,0.0,4.0,0.0,1.0,6.0,1.0,0.0,7.0,1.0,0.372829417773238
31,4,1,1,0,210,439,0.4,59.0,17608.0,551,7.0,3.1,2.0,1.0,5.0,0.0,0.0,20.0,0.0,24.0,0.0,0.0,1.0,0.0,305.0,0.0,57.0,0.0,1.0,11.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,7.0,2.0,0.3821989528795811
31,0,0,0,1,210,435,0.1,72.0,31650.0,531,7.0,2.1,2.0,0.0,4.0,0.0,0.0,10.0,0.0,45.0,0.0,0.0,1.0,1.0,168.0,1.0,53.0,0.0,1.0,4.0,23.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,2.0,0.3846153846153846
31,4,1,1,1,210,401,1.2,56.0,7016.0,530,4.0,0.6,3.0,0.0,4.0,4.0,0.0,14.0,1.0,8.0,0.0,1.0,0.0,0.0,256.0,1.0,59.0,0.0,2.0,16.0,24.0,6.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,23.0,1.0,0.3878852284803401
31,4,1,2,0,210,398,0.4,50.0,7083.0,516,7.0,1.3,2.0,1.0,6.0,2.0,0.0,6.0,3.0,10.0,0.0,0.0,0.0,0.0,422.0,0.0,53.0,0.0,4.0,25.0,29.0,5.0,0.0,5.0,0.0,1.0,2.0,1.0,0.0,12.0,2.0,0.39079229122055675
31,2,0,1,1,210,410,0.7,61.0,35.0,524,6.0,1.3,1.0,0.0,5.0,1.0,0.0,8.0,1.0,27.0,0.0,0.0,0.0,0.0,317.0,1.0,49.0,0.0,5.0,17.0,18.0,5.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,10.0,1.0,0.3920515574650913
31,0,1,0,1,210,440,1.1,60.0,5081.0,527,2.0,1.4,3.0,0.0,4.0,3.0,0.0,20.0,1.0,32.0,0.0,1.0,2.0,1.0,240.0,0.0,54.0,0.0,4.0,8.0,20.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,16.0,0.0,0.3963083604777416
31,2,1,2,1,210,397,2.0,56.0,9278.0,519,2.0,1.2,4.0,0.0,4.0,4.0,0.0,18.0,1.0,17.0,1.0,1.0,1.0,0.0,302.0,0.0,49.0,2.0,0.0,20.0,20.0,5.0,1.0,3.0,0.0,4.0,3.0,2.0,1.0,18.0,2.0,0.40420819490586934
31,4,0,0,0,210,396,0.5,63.0,34718.0,520,2.0,1.3,2.0,1.0,6.0,3.0,0.0,12.0,3.0,39.0,0.0,0.0,0.0,1.0,273.0,0.0,44.0,1.0,1.0,15.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,18.0,1.0,0.40600667408231367
31,1,1,0,0,210,391,0.2,68.0,21631.565891152528,514,3.0,0.7,0.0,1.0,6.0,2.0,0.0,10.0,0.0,34.0,0.0,0.0,1.0,1.0,164.0,0.0,38.0,0.0,0.0,10.0,19.0,2.0,1.0,1.0,0.0,3.0,1.0,4.0,0.0,22.0,1.0,0.41289592760180993
31,5,0,1,0,210,406,0.6,60.0,21631.565891152528,521,2.0,2.0,4.0,1.0,6.0,2.0,0.0,13.0,3.0,19.0,1.0,0.0,0.0,0.0,321.0,0.0,54.0,0.0,5.0,15.0,19.0,4.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,13.0,0.0,0.41430192962542567
31,3,1,2,2,210,393,0.8,54.0,21631.565891152528,526,2.0,1.5,2.0,0.0,2.0,6.0,0.0,16.0,2.0,16.0,0.0,0.0,0.0,0.0,290.0,0.0,61.0,1.0,11.0,12.0,23.0,7.0,6.0,1.0,0.0,2.0,2.0,3.0,0.0,10.0,1.0,0.4166666666666667
31,1,0,0,2,210,438,0.6,66.0,31160.0,518,1.0,1.3,0.0,0.0,5.0,2.0,0.0,10.0,5.0,29.0,0.0,0.0,0.0,1.0,207.0,2.0,51.0,0.0,0.0,8.0,22.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,0.0,19.0,2.0,0.4195402298850575
31,5,0,3,0,210,399,0.5,65.0,21631.565891152528,519,7.0,2.9,1.0,1.0,1.0,1.0,0.0,12.0,1.0,11.0,0.0,0.0,0.0,0.0,275.0,0.0,49.0,0.0,3.0,13.0,18.0,5.0,0.0,3.0,0.0,1.0,2.0,4.0,0.0,11.0,0.0,0.42099192618223763
19,5,0,1,2,213,452,1.3,56.0,21631.565891152528,510,6.0,1.9,3.0,0.0,3.0,4.0,0.0,15.0,2.0,21.0,0.0,0.0,0.0,0.0,237.0,2.0,51.0,1.0,5.0,18.0,20.0,3.0,0.0,3.0,0.0,0.0,4.0,5.0,1.0,15.0,2.0,0.33671586715867163
31,4,0,0,1,213,399,0.4,65.0,18279.0,543,5.0,1.4,3.0,0.0,4.0,2.0,0.0,22.0,1.0,25.0,0.0,0.0,0.0,1.0,184.0,0.0,53.0,0.0,1.0,5.0,16.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,23.0,2.0,0.33765032377428306
19,2,1,0,2,213,407,2.7,35.0,21631.565891152528,550,6.0,0.9,9.0,0.0,5.0,5.0,0.0,11.0,3.0,9.0,0.0,0.0,1.0,1.0,573.0,0.0,40.0,1.0,2.0,16.0,18.0,5.0,2.0,2.0,0.0,4.0,8.0,3.0,0.0,11.0,0.0,0.3385899814471243
19,2,0,2,1,213,453,0.4,52.0,32557.0,585,7.0,2.0,0.0,0.0,9.0,0.0,0.0,11.0,3.0,22.0,0.0,0.0,0.0,0.0,300.0,1.0,53.0,0.0,4.0,18.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,11.0,0.0,0.3430451127819549
19,5,0,1,1,213,407,2.2,49.0,21631.565891152528,511,7.0,1.4,1.0,0.0,4.0,3.0,1.0,13.0,7.0,18.0,0.0,1.0,0.0,0.0,349.0,0.0,46.0,3.0,5.0,11.0,13.0,4.0,1.0,3.0,0.0,3.0,6.0,4.0,0.0,16.0,1.0,0.3456439393939394
31,4,0,1,1,213,393,0.3,54.0,25518.0,530,3.0,0.7,1.0,0.0,4.0,2.0,0.0,16.0,3.0,34.0,0.0,0.0,0.0,0.0,268.0,1.0,53.0,1.0,7.0,17.0,21.0,4.0,3.0,1.0,0.0,2.0,3.0,3.0,0.0,14.0,1.0,0.34662867996201324
31,4,1,1,3,213,438,1.3,38.0,23616.0,535,3.0,1.3,3.0,0.0,5.0,2.0,1.0,15.0,2.0,8.0,0.0,0.0,1.0,0.0,459.0,1.0,47.0,0.0,8.0,13.0,20.0,5.0,0.0,4.0,0.0,3.0,7.0,3.0,0.0,14.0,0.0,0.3489483747609943
19,2,1,2,0,213,453,1.0,43.0,21631.565891152528,586,7.0,2.3,5.0,1.0,5.0,1.0,0.0,11.0,6.0,15.0,0.0,0.0,0.0,0.0,425.0,0.0,56.0,0.0,2.0,42.0,20.0,9.0,2.0,6.0,0.0,2.0,1.0,2.0,0.0,16.0,2.0,0.34995206136145734
19,2,1,4,3,213,452,1.8,35.0,21631.565891152528,511,6.0,1.8,12.0,0.0,6.0,6.0,0.0,10.0,0.0,7.0,0.0,0.0,2.0,0.0,477.0,1.0,49.0,0.0,16.0,45.0,20.0,14.0,6.0,4.0,0.0,1.0,1.0,3.0,1.0,9.0,2.0,0.3523166023166023
31,0,0,1,1,213,406,1.1,62.0,22466.0,527,3.0,0.8,7.0,0.0,3.0,2.0,0.0,10.0,1.0,30.0,0.0,0.0,0.0,0.0,275.0,1.0,43.0,0.0,0.0,19.0,14.0,7.0,1.0,4.0,0.0,0.0,7.0,3.0,0.0,16.0,1.0,0.35333978702807356
31,2,0,0,1,213,396,2.0,42.0,37372.0,526,3.0,0.7,6.0,0.0,4.0,5.0,1.0,18.0,0.0,19.0,0.0,0.0,1.0,1.0,414.0,1.0,45.0,1.0,5.0,14.0,15.0,1.0,0.0,1.0,0.0,2.0,2.0,4.0,0.0,18.0,2.0,0.35471331389698735
31,5,0,1,1,213,435,0.5,51.0,30017.0,519,4.0,1.2,1.0,0.0,5.0,1.0,0.0,12.0,5.0,17.0,0.0,0.0,2.0,0.0,332.0,1.0,48.0,0.0,2.0,11.0,19.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,18.0,1.0,0.35749265426052895
31,5,1,2,3,213,440,3.1,50.0,8937.0,514,3.0,0.3,1.0,0.0,3.0,3.0,0.0,17.0,2.0,16.0,0.0,2.0,0.0,0.0,375.0,1.0,49.0,1.0,4.0,12.0,20.0,3.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,16.0,0.0,0.3599605522682446
31,4,0,1,0,213,401,1.1,50.0,17709.0,518,8.0,1.8,4.0,1.0,10.0,1.0,0.0,8.0,1.0,19.0,0.0,0.0,0.0,0.0,267.0,0.0,63.0,0.0,2.0,33.0,35.0,8.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,5.0,0.0,0.361028684470821
19,5,0,1,1,213,450,0.9,58.0,21631.565891152528,550,1.0,0.8,3.0,0.0,6.0,2.0,0.0,10.0,1.0,16.0,0.0,0.0,0.0,0.0,239.0,1.0,51.0,0.0,3.0,15.0,31.0,2.0,1.0,0.0,0.0,5.0,3.0,1.0,0.0,7.0,1.0,0.36499999999999994
31,4,1,1,2,213,439,1.0,62.0,18655.0,543,7.0,1.6,2.0,0.0,3.0,2.0,0.0,22.0,1.0,23.0,0.0,0.0,0.0,0.0,235.0,2.0,53.0,0.0,3.0,12.0,14.0,2.0,2.0,0.0,0.0,1.0,4.0,2.0,1.0,11.0,0.0,0.36609829488465395
19,5,1,0,3,213,450,2.0,40.0,19942.0,511,0.0,0.1,2.0,0.0,3.0,4.0,1.0,16.0,4.0,3.0,0.0,0.0,1.0,1.0,403.0,2.0,47.0,1.0,4.0,21.0,20.0,7.0,1.0,4.0,0.0,6.0,4.0,2.0,0.0,14.0,0.0,0.3675730110775428
31,4,1,1,0,213,398,0.8,38.0,7282.0,524,5.0,0.6,3.0,1.0,1.0,0.0,0.0,9.0,0.0,17.0,0.0,0.0,1.0,0.0,518.0,0.0,51.0,2.0,6.0,26.0,27.0,5.0,0.0,4.0,0.0,1.0,7.0,1.0,0.0,7.0,2.0,0.3713123092573754
31,2,1,1,2,213,410,2.0,44.0,4048.0,564,3.0,0.7,5.0,0.0,2.0,3.0,0.0,18.0,1.0,17.0,0.0,0.0,1.0,0.0,352.0,2.0,64.0,1.0,4.0,17.0,35.0,4.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,14.0,0.0,0.3724489795918367
31,4,0,0,0,213,397,0.9,52.0,19902.0,533,2.0,1.0,2.0,1.0,4.0,4.0,0.0,11.0,3.0,37.0,0.0,0.0,0.0,1.0,294.0,0.0,59.0,1.0,2.0,13.0,27.0,5.0,4.0,1.0,0.0,1.0,2.0,4.0,0.0,11.0,1.0,0.37397540983606564
31,4,1,1,0,213,399,1.4,44.0,9567.0,541,2.0,0.6,5.0,1.0,4.0,4.0,0.0,10.0,1.0,14.0,0.0,0.0,0.0,0.0,372.0,0.0,52.0,0.0,3.0,32.0,21.0,10.0,7.0,2.0,0.0,0.0,0.0,2.0,0.0,11.0,2.0,0.37667698658410737
31,4,1,1,0,213,396,0.6,36.0,33355.0,524,6.0,1.2,3.0,1.0,2.0,4.0,0.0,13.0,1.0,15.0,0.0,0.0,0.0,0.0,411.0,0.0,59.0,0.0,6.0,22.0,29.0,4.0,0.0,3.0,0.0,2.0,3.0,3.0,0.0,9.0,2.0,0.3821989528795811
31,4,1,1,0,213,393,1.8,30.0,30210.0,541,1.0,0.2,8.0,1.0,1.0,2.0,0.0,10.0,4.0,9.0,0.0,0.0,0.0,0.0,563.0,0.0,62.0,0.0,12.0,26.0,31.0,7.0,0.0,6.0,0.0,1.0,1.0,2.0,0.0,10.0,2.0,0.3878852284803401
31,4,0,1,3,213,438,1.6,57.0,54505.0,530,3.0,1.9,6.0,0.0,5.0,1.0,0.0,15.0,2.0,16.0,1.0,0.0,0.0,0.0,221.0,2.0,60.0,0.0,4.0,15.0,20.0,9.0,0.0,9.0,0.0,1.0,4.0,2.0,0.0,14.0,2.0,0.39079229122055675
31,4,1,1,1,213,406,1.7,38.0,2144.0,565,1.0,0.4,6.0,0.0,0.0,3.0,0.0,17.0,1.0,8.0,0.0,0.0,0.0,0.0,446.0,1.0,75.0,2.0,4.0,40.0,29.0,14.0,3.0,8.0,0.0,1.0,4.0,2.0,0.0,14.0,1.0,0.39673913043478254
31,0,1,1,0,213,435,0.7,46.0,9898.0,514,4.0,1.1,3.0,1.0,6.0,2.0,0.0,15.0,2.0,15.0,0.0,0.0,0.0,0.0,373.0,0.0,61.0,0.0,4.0,28.0,27.0,6.0,0.0,5.0,0.0,3.0,3.0,3.0,0.0,11.0,2.0,0.402425578831312
31,4,0,2,0,213,440,0.6,35.0,40968.0,516,5.0,1.7,2.0,1.0,3.0,1.0,0.0,16.0,1.0,16.0,0.0,0.0,1.0,0.0,567.0,0.0,56.0,0.0,7.0,21.0,21.0,6.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,0.40600667408231367
31,0,1,2,1,213,401,1.7,33.0,2863.0,531,4.0,1.2,6.0,0.0,3.0,4.0,1.0,24.0,1.0,13.0,0.0,1.0,0.0,0.0,415.0,0.0,70.0,1.0,3.0,36.0,30.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,10.0,2.0,0.40873460246360577
31,5,0,3,1,213,439,1.1,51.0,21631.565891152528,520,6.0,1.8,6.0,0.0,5.0,1.0,0.0,15.0,1.0,9.0,1.0,0.0,0.0,0.0,341.0,0.0,49.0,0.0,0.0,12.0,21.0,3.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,12.0,0.0,0.41430192962542567
31,4,0,1,1,213,398,1.2,57.0,44810.0,516,6.0,1.5,5.0,0.0,6.0,2.0,0.0,9.0,2.0,33.0,0.0,0.0,0.0,0.0,273.0,1.0,38.0,2.0,4.0,8.0,15.0,3.0,0.0,1.0,0.0,1.0,5.0,6.0,1.0,12.0,1.0,0.4190585533869116
31,2,0,6,0,213,410,0.1,56.0,21631.565891152528,530,11.0,4.1,1.0,1.0,8.0,1.0,0.0,17.0,1.0,16.0,1.0,0.0,1.0,0.0,296.0,0.0,43.0,1.0,3.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,0.4205069124423963
31,4,1,2,0,213,397,1.0,52.0,21631.565891152528,578,6.0,1.4,3.0,1.0,4.0,2.0,0.0,14.0,2.0,19.0,0.0,0.0,0.0,0.0,312.0,0.0,55.0,0.0,6.0,18.0,22.0,5.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,17.0,2.0,0.4224537037037037
31,0,1,1,1,222,410,2.0,67.0,8040.0,519,7.0,2.0,2.0,0.0,5.0,2.0,0.0,12.0,2.0,32.0,0.0,0.0,0.0,0.0,182.0,0.0,45.0,0.0,2.0,21.0,13.0,6.0,6.0,0.0,0.0,1.0,3.0,5.0,0.0,13.0,1.0,0.34176029962546817
31,1,0,2,1,222,397,1.3,57.0,36746.0,518,2.0,1.4,2.0,0.0,3.0,2.0,0.0,15.0,2.0,21.0,0.0,0.0,2.0,0.0,299.0,0.0,47.0,0.0,6.0,13.0,17.0,4.0,1.0,3.0,0.0,0.0,4.0,4.0,0.0,8.0,0.0,0.34466477809254015
31,4,0,2,1,222,399,1.1,73.0,27511.0,563,8.0,2.4,2.0,0.0,7.0,2.0,0.0,5.0,1.0,45.0,1.0,0.0,2.0,0.0,167.0,0.0,39.0,0.0,2.0,15.0,16.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,0.3489483747609943
31,0,0,2,2,222,396,1.0,51.0,32977.0,519,5.0,1.0,2.0,0.0,3.0,4.0,1.0,19.0,2.0,22.0,0.0,0.0,0.0,0.0,319.0,2.0,63.0,1.0,3.0,19.0,27.0,3.0,2.0,1.0,0.0,3.0,1.0,5.0,0.0,10.0,1.0,0.35333978702807356
31,0,1,1,1,222,440,1.8,47.0,21631.565891152528,515,3.0,2.2,5.0,0.0,3.0,2.0,0.0,23.0,2.0,16.0,1.0,0.0,1.0,0.0,367.0,0.0,57.0,0.0,0.0,22.0,20.0,4.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,11.0,1.0,0.35575048732943465
31,5,1,1,1,222,439,0.7,59.0,21631.565891152528,578,4.0,1.7,1.0,0.0,6.0,3.0,0.0,13.0,1.0,31.0,0.0,0.0,0.0,0.0,267.0,1.0,44.0,1.0,3.0,20.0,18.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,12.0,1.0,0.35749265426052895
31,4,0,1,0,222,401,1.1,48.0,26847.0,521,2.0,1.3,5.0,1.0,4.0,2.0,0.0,14.0,2.0,14.0,0.0,0.0,0.0,0.0,372.0,0.0,60.0,1.0,7.0,23.0,30.0,4.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,16.0,0.0,0.3585461689587426
31,5,1,0,1,222,438,1.4,67.0,18677.0,533,2.0,0.4,2.0,0.0,6.0,3.0,0.0,17.0,4.0,18.0,0.0,0.0,0.0,1.0,216.0,0.0,49.0,1.0,1.0,16.0,18.0,3.0,1.0,1.0,0.0,1.0,4.0,6.0,0.0,17.0,0.0,0.3599605522682446
31,4,0,0,0,222,406,0.1,59.0,20466.0,527,9.0,2.4,2.0,1.0,4.0,3.0,0.0,15.0,0.0,46.0,0.0,0.0,0.0,1.0,339.0,0.0,40.0,0.0,3.0,4.0,11.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,7.0,1.0,0.36354581673306774
